09:04 02/12/2021,,FLC,15.5,16.55,14.45,0,0,0,0
09:04 02/12/2021,,FPT,98.2,105.0,91.4,0,0,0,0
09:04 02/12/2021,,GAS,98.5,105.3,91.7,0,0,0,0
09:04 02/12/2021,,GEG,20.0,21.4,18.6,0,0,0,0
09:04 02/12/2021,,GEX,45.85,49.05,42.65,0,0,0,0
09:04 02/12/2021,,GMD,49.6,53.0,46.15,0,0,0,0
09:04 02/12/2021,,GTN,21.55,23.05,20.05,0,0,0,0
09:04 02/12/2021,,GVR,38.5,41.15,35.85,0,0,0,0
09:04 02/12/2021,,HAG,8.7,9.3,8.1,0,0,0,0
09:04 02/12/2021,,HBC,26.9,28.75,25.05,0,0,0,0
09:04 02/12/2021,,HCM,48.25,51.6,44.9,0,0,0,0
09:04 02/12/2021,,HDB,32.0,34.2,29.8,0,0,0,0
09:04 02/12/2021,,HDG,71.8,76.8,66.8,0,0,0,0
09:04 02/12/2021,,HHS,12.0,12.8,11.2,0,0,0,0
09:04 02/12/2021,,HNG,8.89,9.51,8.27,0,0,0,0
09:04 02/12/2021,,HPG,49.0,52.4,45.6,0,0,0,0
09:04 02/12/2021,,HPX,39.35,42.1,36.6,0,0,0,0
09:04 02/12/2021,,HSG,39.3,42.05,36.55,0,0,0,0
09:04 02/12/2021,,HT1,26.35,28.15,24.55,0,0,0,0
09:04 02/12/2021,,HVN,23.05,24.65,21.45,0,0,0,0
09:04 02/12/2021,,IJC,31.65,33.85,29.45,0,0,0,0
09:04 02/12/2021,,IMP,72.6,77.6,67.6,0,0,0,0
09:04 02/12/2021,,ITA,13.35,14.25,12.45,0,0,0,0
09:04 02/12/2021,,KBC,50.2,53.7,46.7,0,0,0,0
09:04 02/12/2021,,KDC,57.5,61.5,53.5,0,0,0,0
09:04 02/12/2021,,KDH,46.0,49.2,42.8,0,0,0,0
09:04 02/12/2021,,KOS,31.9,34.1,29.7,0,0,0,0
09:04 02/12/2021,,LCG,21.55,23.05,20.05,0,0,0,0
09:04 02/12/2021,,LPB,22.75,24.3,21.2,0,0,0,0
09:04 02/12/2021,,MBB,29.5,31.55,27.45,0,0,0,0
09:04 02/12/2021,,MSB,27.0,28.85,25.15,0,0,0,0
09:04 02/12/2021,,MSN,149.9,160.3,139.5,0,0,0,0
09:04 02/12/2021,,MWG,138.9,148.6,129.2,0,0,0,0
09:04 02/12/2021,,NLG,55.2,59.0,51.4,0,0,0,0
09:04 02/12/2021,,NT2,22.4,23.95,20.85,0,0,0,0
09:04 02/12/2021,,NVL,114.0,121.9,106.1,0,0,0,0
09:04 02/12/2021,,OCB,28.45,30.4,26.5,0,0,0,0
09:04 02/12/2021,,PAN,40.35,43.15,37.55,0,0,0,0
